id_obat,nama_obat,nama_obat_internasional,kelas_terapi,sub_kelas_terapi,sub_sub_kelas_terapi,sub_sub_sub_kelas_terapi,sediaan,kekuatan,satuan,fpktp,fpktl,pp,prb,oen,program,kanker,komposisi,restriksi_kelas_terapi,restriksi_sub_kelas_terapi,restriksi_sub_sub_kelas_terapi,restriksi_sub_sub_sub_kelas_terapi,restriksi_obat,restriksi_sediaan,peresepan_maksimal
1570,haloperidol dekanoat,haloperidol decanoate,PSIKOFARMAKA,ANTIPSIKOTIK,,,INJEKSI,50,MILIGRAM / MILILITER,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"a) Untuk terapi rumatan pada pasien skizofrenia.
b) Terapi awal dapat diberikan di Puskesmas yang memiliki tenaga kesehatan terlatih dan mempunyai surat penugasan dari Kementerian Kesehatan.",,1 amp/2 minggu.
4838,hemato polivalent snake antivenin,hemato polivalent snake antivenin,OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,SERBUK INJEKSI,,N/A,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,,,Catatan: Disediakan oleh Program Kemenkes.,,
1589,hemodialisa,hemodialysis,LARUTAN DIALISIS PERITONEAL,,,,LARUTAN,,N/A,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1597,"heparin, Na (non porcine)","heparin, Na (non porcine)",OBAT yang MEMENGARUHI DARAH,OBAT yang MEMENGARUHI KOAGULASI,,,INJEKSI,5000,INTERNASIONAL UNIT / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,Dosis sesuai dengan target APTT (maks 20.000âˆ’40.000 IU/hari).
1599,hepatitis B imunoglobulin (human),hepatitis B immunoglobulin (human),OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,INJEKSI,100-220,INTERNASIONAL UNIT,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Untuk bayi baru lahir dengan ibu
HBsAg positif.",,
1609,hidrogen peroksida,hydrogen peroxide,ANTISEPTIK dan DISINFEKTAN,ANTISEPTIK,,,LARUTAN,3,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Catatan: Dibuat baru (recenter paratus, r.p.), dalam botol tertutup rapat, terlindung dari cahaya.",,
1609,hidrogen peroksida,hydrogen peroxide,"OBAT untuk TELINGA, HIDUNG, dan TENGGOROK",,,,LARUTAN,3,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Catatan: Dibuat baru (recenter paratus, r.p.), dalam botol tertutup rapat, terlindung dari cahaya.",,
1610,hidroklorotiazid,hydrochlorothiazide,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,25,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,30 tab/bulan.
1610,hidroklorotiazid,hydrochlorothiazide,DIURETIK dan OBAT untuk HIPERTROFI PROSTAT,DIURETIK,,,TABLET,25,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,30 tab/bulan.
1614,hidrokortison,hydrocortisone,OBAT TOPIKAL untuk KULIT,ANTISKABIES dan ANTIPEDIKULOSIS,,,KRIM,1,PERSEN,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1614,hidrokortison,hydrocortisone,OBAT TOPIKAL untuk KULIT,ANTISKABIES dan ANTIPEDIKULOSIS,,,KRIM,"2,5",PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1614,hidrokortison,hydrocortisone,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",KORTIKOSTEROID,,,INJEKSI,100,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1614,hidrokortison,hydrocortisone,ANTIALERGI dan OBAT untuk ANAFILAKSIS,,,,INJEKSI,100,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1614,hidrokortison,hydrocortisone,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",KORTIKOSTEROID,,,TABLET,20,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1626,hidroksiklorokuin,hydroxychloroquine,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,TABLET,200,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"a) Untuk kasus SLE (Systemic 
Lupus Erythematosus). 
atau
b) Untuk kasus RA (Rheumatoid 
Arthritis).",,60 tab/bulan.
1629,hidroksiurea,hydroxyurea,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antineoplastik Lain,,KAPSUL,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,Untuk CML.,,40 mg/kgBB/hari selama 30 hari.
1635,hidromorfon,hydromorphone,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NARKOTIK,,,TABLET PELEPASAN LAMBAT,16,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,30 tab/bulan.
1635,hidromorfon,hydromorphone,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NARKOTIK,,,TABLET PELEPASAN LAMBAT,8,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,30 tab/bulan.
1643,hiosin butilbromida,hyoscine butylbromide,OBAT untuk SALURAN CERNA,ANTISPASMODIK,,,INJEKSI,20,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1643,hiosin butilbromida,hyoscine butylbromide,OBAT untuk SALURAN CERNA,ANTISPASMODIK,,,TABLET,10,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1650,homatropin,homatropine,OBAT untuk MATA,MIDRIATIK,,,TETES MATA,2,PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,1 btl/kasus.
4857,Human Insulin Basal: insulin NPH (Neutral Protamine Hagedorn),Human Basal Insulin: NPH insulin (Neutral Protamine Hagedorn),"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Parenteral,,INJEKSI,100,"INTERNASIONAL UNIT / MILILITER (KEMASAN VIAL, DISPOSABLE CARTRIDGE, PENFILL CARTRIDGE)",Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,"a) Dapat digunakan untuk pasien DM tipe 1 atau DM tipe 2.
b) Untuk DM tipe 1 dapat dimulai dengan Human Insulin atau Analog Insulin.
c) Wanita hamil yang memerlukan insulin maka diutamakan menggunakan human insulin.
d) Diperlukan kehati-hatian terhadap risiko terjadinya hipoglikemia yang penanganannya merujuk pada penatalaksanaan hipoglikemia.",,"a) Pasien diabetes melitus tipe 2 yang sudah diberikan kombinasi metformin dan obat diabetes oral lainnya dengan dosis optimal masing-masing obat telah diberikan minimal dalam 3 bulan namun kadar glukosa darahnya belum terkendali (HbA1C > 7,5% atau gula darah rerata > 169 mg/dL).
atau
b) Pasien diabetes melitus tipe 2 dengan kadar HbA1C nya > 9% disertai dengan gejala-gejala dekompensasi metabolik.
c) Pemberian insulin pada (a) dan (b) dapat dilanjutkan untuk pasien diabetes melitus tipe 2, jika insulin dibutuhkan untuk mempertahankan pengendalian glukosa darah.",,"Dalam kondisi tertentu, Dokter di FPKTP dapat melakukan penyesuaian dosis (titrasi) insulin basal hingga 20 IU/hari."
4859,Human Insulin Campuran: kombinasi 70% insulin NPH dan 30% insulin regular,Human Mix Insulin: combination of 70% NPH insulin and 30% regular insulin,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Parenteral,,INJEKSI,100,"INTERNASIONAL UNIT / MILILITER (KEMASAN VIAL, DISPOSABLE CARTRIDGE, PENFILL CARTRIDGE)",Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,"a) Dapat digunakan untuk pasien DM tipe 1 atau DM tipe 2.
b) Untuk DM tipe 1 dapat dimulai dengan Human Insulin atau Analog Insulin.
c) Wanita hamil yang memerlukan insulin maka diutamakan menggunakan human insulin.
d) Diperlukan kehati-hatian terhadap risiko terjadinya hipoglikemia yang penanganannya merujuk pada penatalaksanaan hipoglikemia.",,"a) Pasien diabetes melitus tipe 2 yang sudah diberikan kombinasi metformin dan obat diabetes oral lainnya dengan dosis optimal masing-masing obat telah diberikan minimal dalam 3 bulan namun kadar glukosa darahnya belum terkendali (HbA1C > 7,5% atau gula darah rerata > 169 mg/dL).
atau
b) Pasien diabetes melitus tipe 2 dengan kadar HbA1C nya > 9% disertai dengan gejala-gejala dekompensasi metabolik.
c) Pemberian insulin pada (a) dan (b) dapat dilanjutkan untuk pasien diabetes melitus tipe 2, jika insulin dibutuhkan untuk mempertahankan pengendalian glukosa darah.",,
4858,Human Insulin Prandial: insulin regular,Human Insulin Prandial: regular insulin,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Parenteral,,INJEKSI,100,"INTERNASIONAL UNIT / MILILITER (KEMASAN VIAL, DISPOSABLE CARTRIDGE, PENFILL CARTRIDGE)",Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,"a) Dapat digunakan untuk pasien DM tipe 1 atau DM tipe 2.
b) Untuk DM tipe 1 dapat dimulai dengan Human Insulin atau Analog Insulin.
c) Wanita hamil yang memerlukan insulin maka diutamakan menggunakan human insulin.
d) Diperlukan kehati-hatian terhadap risiko terjadinya hipoglikemia yang penanganannya merujuk pada penatalaksanaan hipoglikemia.",,,,
1657,human tetanus imunoglobulin,human tetanus imunoglobulin,OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,INJEKSI,250,INTERNASIONAL UNIT,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Untuk:
a) Luka baru terkontaminasi pada pasien dengan riwayat vaksinasi tetanus yang tidak diketahui/tidak lengkap.
b) Manifestasi tetanus secara klinis.",,
1657,human tetanus imunoglobulin,human tetanus imunoglobulin,OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,INJEKSI,500,INTERNASIONAL UNIT,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Untuk:
a) Luka baru terkontaminasi pada pasien dengan riwayat vaksinasi tetanus yang tidak diketahui/tidak lengkap.
b) Manifestasi tetanus secara klinis.",,
1666,ibuprofen,ibuprofen,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,INJEKSI,100,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,"Digunakan untuk analgesik perioperatif, atau untuk nyeri sedang sampai berat pada pasien yang tidak dapat menggunakan analgesik secara oral.",2.400 mg/hari selama 3 hari.
1666,ibuprofen,ibuprofen,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,SUSPENSI,100,MILIGRAM / 5 MILILITER,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,1 btl/kasus.
1666,ibuprofen,ibuprofen,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,SUSPENSI,200,MILIGRAM / 5 MILILITER,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,1 btl/kasus.
1666,ibuprofen,ibuprofen,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,TABLET,200,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,30 tab/bulan.
1666,ibuprofen,ibuprofen,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,TABLET,400,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,"- Untuk nyeri akut: 14 tab/kasus.
- Untuk nyeri kronis: 60 tab/bulan."
1670,idarubisin,idarubicin,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antibiotik Sitotoksik Dan Senyawa Sejenis,,SERBUK INJEKSI,20,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,,,12 mg/mÂ² selama 3 hari dikombinasi dengan sitarabin.
1680,ifosfamid,ifosfamide,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,INJEKSI,1,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,Diberikan bersama mesna.,,5.000 mg/mÂ²/hari setiap 3 minggu bersama mesna.
1680,ifosfamid,ifosfamide,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,INJEKSI,2,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,Diberikan bersama mesna.,,5.000 mg/mÂ²/hari setiap 3 minggu bersama mesna.
1680,ifosfamid,ifosfamide,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,INJEKSI,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,Diberikan bersama mesna.,,5.000 mg/mÂ²/hari setiap 3 minggu bersama mesna.
1689,iloprost,iloprost,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Pulmonal,,INHALASI,10,MICROGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Hanya digunakan di ICU.
b) Diagnosis ditegakkan melalui kateter arteri pulmonalis.
c) Tidak diberikan untuk pasien anak.",,
1691,imatinib mesilat,imatinib mesylate,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Penghambat Protein Kinase,,TABLET,100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"Digunakan pada salah satu kondisi berikut: 
a) LGK/CML atau LLA/ALL dengan pemeriksaan kromosom philadelphia positif atau BCR-ABL positif. 
b) GIST yang unresectable dengan hasil pemeriksaan CD 117 positif. 
c) Pasien dewasa dengan unresectable, recurrent dan/atau metastatic Dermatofibrosarcoma Protuberans (DFSP).",,120 tab/bulan.
1691,imatinib mesilat,imatinib mesylate,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Penghambat Protein Kinase,,TABLET,400,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"Digunakan pada salah satu kondisi berikut: 
a) LGK/CML atau LLA/ALL dengan pemeriksaan kromosom philadelphia positif atau BCR-ABL positif. 
b) GIST yang unresectable dengan hasil pemeriksaan CD 117 positif. 
c) Pasien dewasa dengan unresectable, recurrent dan/atau metastatic Dermatofibrosarcoma Protuberans (DFSP).",,"- Untuk GIST: 60 tab/bulan. 
- Untuk CML: 30 tab/bulan."
1693,imidafenasin,imidaphenacin,OBAT UNTUK SALURAN KEMIH,,,,TABLET SALUT SELAPUT,"0,1",MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Untuk indikasi Overactive Bladder (OAB) atau Inkontinensia tipe Desakan (Urge Urinary Incontinence).
b) Didasarkan pada hasil pemeriksaan urodinamik atau memenuhi syarat minimum sebagai berikut: anamnesa, pemeriksaan fisik, urinalisa, catatan harian berkemih (Bladder Diary), kuesioner (OABSS) dan pemeriksaan residu urine.
c) Diresepkan oleh dokter yang memiliki kompetensi di bidang urologi, uroginekologi, atau penyakit dalam geriatri.",,Maks 3 bulan.
1694,imidapril,imidapril,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,10,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,30 tab/bulan.
1694,imidapril,imidapril,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,5,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,30 tab/bulan.
1713,imunoglobulin intravena,intravenous immunoglobulin,OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,INJEKSI,100,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Hanya digunakan apabila syarat untuk plasmaferesis tidak terpenuhi pada terapi Guillainâ€“BarrÃ© syndrome (GBS).
b) Digunakan untuk Chronic Inflammatory Demyelinating Polyneuropathy (CIDP) yang resistan atau kontraindikasi terhadap kortikosteroid. Pemberian berikutnya harus disertai dengan pemeriksaan elektrofisiologi yang membuktikan adanya perbaikan.
c) Digunakan untuk Immune Thrombocytopenic Purpura (ITP) akut dengan risiko tinggi perdarahan atau sebelum intervensi bedah, setelah refrakter terhadap kortikosteroid.
d) Digunakan untuk imunodefisiensi primer dengan defek produksi antibodi, diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu kesehatan anak - alergi imunologi dan penyakit dalam - alergi imunologi.",,"-Â  GBS: 0,4 g/kg BB per hari selama 5 hari.
-Â  CIDP: 2 g/kg BB per episode.
-Â  ITP: 0,8-1 g/kg BB pada hari pertama, diulangi sekali lagi dalam waktu 3 hari; atau 0,4 g/kg BB per hari selama 2-5 hari.
- Imunodefisiensi primer: 0,4 g/kgBB setiap 4 minggu"
1713,imunoglobulin intravena,intravenous immunoglobulin,OBAT yang MEMENGARUHI SISTEM IMUN,SERUM dan IMUNOGLOBULIN,,,INJEKSI,50,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Hanya digunakan apabila syarat untuk plasmaferesis tidak terpenuhi pada terapi Guillainâ€“BarrÃ© syndrome (GBS).
b) Digunakan untuk Chronic Inflammatory Demyelinating Polyneuropathy (CIDP) yang resistan atau kontraindikasi terhadap kortikosteroid. Pemberian berikutnya harus disertai dengan pemeriksaan elektrofisiologi yang membuktikan adanya perbaikan.
c) Digunakan untuk Immune Thrombocytopenic Purpura (ITP) akut dengan risiko tinggi perdarahan atau sebelum intervensi bedah, setelah refrakter terhadap kortikosteroid.
d) Digunakan untuk imunodefisiensi primer dengan defek produksi antibodi, diresepkan oleh dokter yang memiliki kompetensi di bidang ilmu kesehatan anak - alergi imunologi dan penyakit dalam - alergi imunologi.",,"-Â  GBS: 0,4 g/kg BB per hari selama 5 hari.
-Â  CIDP: 2 g/kg BB per episode.
-Â  ITP: 0,8-1 g/kg BB pada hari pertama, diulangi sekali lagi dalam waktu 3 hari; atau 0,4 g/kg BB per hari selama 2-5 hari.
- Imunodefisiensi primer: 0,4 g/kgBB setiap 4 minggu"
1726,indakaterol,indacaterol,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,SERBUK INHALASI,150,MICROGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,,,30 kaps inhalasi/bulan.
1726,indakaterol,indacaterol,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,SERBUK INHALASI,300,MICROGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,,,30 kaps inhalasi/bulan.
1789,iodiksanol,iodixanol,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Intravaskular,,INJEKSI,320,MILIGRAM IODIUM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1801,iodium 131,iodium 131,DIAGNOSTIK,RADIOFARMAKA KEDOKTERAN NUKLIR,Radiofarmaka Kedokteran Nuklir Diagnostik,,LARUTAN ORAL,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1801,iodium 131,iodium 131,DIAGNOSTIK,RADIOFARMAKA KEDOKTERAN NUKLIR,Radiofarmaka Kedokteran Nuklir untuk Terapi,,LARUTAN ORAL,,N/A,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1806,ioheksol,iohexol,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Intratekal,,INJEKSI,180-300,MILIGRAM IODIUM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1806,ioheksol,iohexol,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Intravaskular,,INJEKSI,240-350,MILIGRAM IODIUM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1809,iopamidol,iopamidol,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Intratekal,,INJEKSI,300,MILIGRAM IODIUM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1809,iopamidol,iopamidol,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Intravaskular,,INJEKSI,300-370,MILIGRAM IODIUM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1812,iopromid,iopromide,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Intravaskular,,INFUS,300-370,MILIGRAM IODIUM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
1819,ipratropium bromida,ipratropium bromide,OBAT untuk SALURAN NAPAS,ANTIASMA,,,AEROSOL,"0,02",MILIGRAM / DOSIS,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"a) Untuk pasien PPOK dengan eksaserbasi akut.
b) Tidak untuk jangka panjang.",,1 canister/bulan.
1819,ipratropium bromida,ipratropium bromide,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,AEROSOL,"0,02",MILIGRAM / DOSIS,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,"a) Untuk pasien PPOK dengan eksaserbasi akut. 
b) Tidak untuk jangka panjang.",,1 canister/bulan.
1819,ipratropium bromida,ipratropium bromide,OBAT untuk SALURAN NAPAS,OBAT untuk PENYAKIT PARU OBSTRUKSI KRONIS,,,CAIRAN INHALASI,"0,025",PERSEN,Ya,Ya,Ya,Tidak,Ya,Tidak,Tidak,,,,,,"a) Untuk pasien PPOK dengan eksaserbasi akut.
b) Tidak untuk jangka panjang.",,
1825,irbesartan,irbesartan,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,150,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,Untuk pasien yang telah mendapat ACE inhibitor sebelumnya sekurang-kurangnya 1 bulan dan mengalami intoleransi terhadap ACE inhibitor yang dibuktikan dengan melampirkan resep sebelumnya.,,30 tab/bulan.
1825,irbesartan,irbesartan,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,300,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,Untuk pasien yang telah mendapat ACE inhibitor sebelumnya sekurang-kurangnya 1 bulan dan mengalami intoleransi terhadap ACE inhibitor yang dibuktikan dengan melampirkan resep sebelumnya.,,30 tab/bulan.
1829,irinotekan,irinotecan,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkaloid Dan Produk Natural Lain,,INFUS,20,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Hanya digunakan untuk kanker kolorektal. Harus diberikan bersama dengan 5-FU dan kalsium folinat (leukovorin, Ca). 
atau
b) Untuk terapi pasien dengan Small Cell Lung Cancer (SCLC) dikombinasikan dengan sisplatin.",,125 mg/m2 setiap minggu diulang tiap 3 minggu atau 180 mg/m2 tiap 2 minggu.
1829,irinotekan,irinotecan,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkaloid Dan Produk Natural Lain,,INJEKSI,20,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Hanya digunakan untuk kanker kolorektal. Harus diberikan bersama dengan 5-FU dan kalsium folinat (leukovorin, Ca). 
atau
b) Untuk terapi pasien dengan Small Cell Lung Cancer (SCLC) dikombinasikan dengan sisplatin.",,125 mg/m2 setiap minggu diulang tiap 3 minggu atau 180 mg/m2 tiap 2 minggu.
1836,isofluran,isoflurane,ANESTETIK,ANESTETIK UMUM dan OKSIGEN,,,INHALASI,,N/A,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
1841,isoniazid,isoniazid,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antituberkulosis,,TABLET,100,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Penggunaan sesuai dengan Program Nasional Pengendalian TB.",,,Dapat digunakan untuk profilaksis TB pada anak.,"10 mg/kgBB, maks 6 bulan setiap hari."
1841,isoniazid,isoniazid,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antituberkulosis,,TABLET,300,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Penggunaan sesuai dengan Program Nasional Pengendalian TB.",,,"Dapat digunakan untuk 
profilaksis TB pada ODHA dewasa.","1 tab (300 mg)/hari, maks 6 bulan."
1848,isosorbid dinitrat,isosorbide dinitrate,OBAT KARDIOVASKULAR,OBAT untuk GAGAL JANTUNG,,,INJEKSI,1,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Untuk gagal jantung akut.,,
1848,isosorbid dinitrat,isosorbide dinitrate,OBAT KARDIOVASKULAR,ANTIANGINA,,,INJEKSI,1,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,Untuk kasus rawat inap dan UGD.,
1848,isosorbid dinitrat,isosorbide dinitrate,OBAT KARDIOVASKULAR,ANTIANGINA,,,TABLET,10,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,90 tab/bulan.
